marketPrice,marketPriceDate,averageListPrice,averageListQty,benchmarkTradePrice,mk_price_minus_bmk_price,list_price_minus_bmk_price,benchmarkTradeDate,wineName,region,vintage,importdate,lwin_11,lwin_7
8000,04/05/2021,8137,19,7950,50,187,12/03/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2000,05/05/2021,10127812000,1012781
3827,07/05/2021,4597,57,4116,-289,481,25/02/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2004,08/05/2021,10127812004,1012781
400,03/05/2021,487,5,332,68,155,06/10/2020,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2008,04/05/2021,10063222008,1006322
6250,07/05/2021,7037,46,6116,134,921,07/05/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2005,08/05/2021,10127812005,1012781
900,07/05/2021,1062,21,800,100,262,21/11/2019,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2003,08/05/2021,10074752003,1007475
490,03/05/2021,548,24,504,-14,44,06/04/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2009,04/05/2021,10063222009,1006322
4943,02/07/2021,5391,12,4500,443,891,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,03/07/2021,10060452000,1006045
768,07/05/2021,854,7,705,63,149,01/02/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2002,08/05/2021,10074752002,1007475
490,03/05/2021,548,24,504,-14,44,06/04/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2009,04/05/2021,10063222009,1006322
4943,02/07/2021,5409,12,4500,443,909,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,05/07/2021,10060452000,1006045
3900,07/05/2021,4435,31,3684,216,751,10/06/2020,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2002,08/05/2021,10127812002,1012781
4943,30/06/2021,5337,13,4500,443,837,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,01/07/2021,10060452000,1006045
1024,07/05/2021,1125,10,1072,-48,53,20/01/2021,"Tignanello, Toscana",Tuscany,2009,08/05/2021,10953912009,1095391
1000,07/05/2021,1230,16,1047,-47,183,27/04/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2009,08/05/2021,10074752009,1007475
4943,30/06/2021,5337,13,4500,443,837,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,01/07/2021,10060452000,1006045
4990,29/06/2021,5355,13,5096,-106,259,08/07/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,10/07/2021,10060452000,1006045
4990,29/06/2021,5355,13,5096,-106,259,08/07/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,10/07/2021,10060452000,1006045
4943,28/06/2021,5387,12,4500,443,887,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,29/06/2021,10060452000,1006045
10500,07/05/2021,12398,67,9844,656,2554,29/03/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2015,08/05/2021,10127812015,1012781
1700,07/05/2021,1656,3,1378,322,278,29/07/2020,"Tignanello, Toscana",Tuscany,2001,08/05/2021,10953912001,1095391
2199,02/07/2021,2225,2,1340,859,885,13/03/2020,"Gaja, Barbaresco",Piedmont,2009,03/07/2021,10996052009,1099605
960,30/06/2021,1038,10,880,80,158,22/06/2021,"Tignanello, Toscana",Tuscany,2011,03/07/2021,10953912011,1095391
1300,05/05/2021,1332,3,1200,100,132,06/03/2021,"Tignanello, Toscana",Tuscany,2007,09/05/2021,10953912007,1095391
1029,05/05/2021,1181,69,975,54,206,12/04/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2005,09/05/2021,10074752005,1007475
1060,05/05/2021,1109,201,1108,-48,1,08/05/2021,"Tignanello, Toscana",Tuscany,2016,09/05/2021,10953912016,1095391
3800,07/05/2021,4154,36,3560,240,594,20/11/2020,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2012,09/05/2021,10127812012,1012781
8000,07/05/2021,8230,20,7950,50,280,12/03/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2000,09/05/2021,10127812000,1012781
1700,07/05/2021,1674,3,1378,322,296,29/07/2020,"Tignanello, Toscana",Tuscany,2001,09/05/2021,10953912001,1095391
3910,05/05/2021,4775,80,3800,110,975,07/04/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2006,07/05/2021,10127812006,1012781
3827,06/05/2021,4605,56,4116,-289,489,25/02/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2004,07/05/2021,10127812004,1012781
6600,06/05/2021,7945,99,6412,188,1533,25/03/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2009,07/05/2021,10127812009,1012781
4943,28/06/2021,5387,12,4500,443,887,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,29/06/2021,10060452000,1006045
6100,06/05/2021,7464,52,5922,178,1542,13/04/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2010,07/05/2021,10127812010,1012781
3900,02/07/2021,4647,89,3822,78,825,20/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2006,04/07/2021,10127812006,1012781
3560,02/07/2021,4185,37,3525,35,660,18/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2007,04/07/2021,10127812007,1012781
4943,25/06/2021,5357,13,4500,443,857,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,26/06/2021,10060452000,1006045
3900,02/07/2021,4288,82,3750,150,538,28/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2008,04/07/2021,10127812008,1012781
895,02/07/2021,978,10,781,114,197,16/11/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2008,04/07/2021,10074752008,1007475
1299,05/05/2021,1460,9,1010,289,450,18/12/2020,"Tignanello, Toscana",Tuscany,2008,07/05/2021,10953912008,1095391
8000,06/05/2021,8147,18,7950,50,197,12/03/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2000,07/05/2021,10127812000,1012781
9950,06/05/2021,9718,3,8000,1950,1718,30/01/2020,"Domaine Leflaive, Chevalier-Montrachet Grand Cru",Burgundy,2014,07/05/2021,10734012014,1073401
3875,06/05/2021,4486,75,3880,-5,606,22/03/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2008,07/05/2021,10127812008,1012781
2500,05/07/2021,2632,3,2220,280,412,14/06/2021,"Gaja, Barbaresco",Piedmont,2001,06/07/2021,10996052001,1099605
2098,05/07/2021,2366,3,2190,-92,176,01/05/2021,"Gaja, Barbaresco",Piedmont,2004,06/07/2021,10996052004,1099605
1700,05/07/2021,1847,4,1378,322,469,29/07/2020,"Tignanello, Toscana",Tuscany,2001,06/07/2021,10953912001,1095391
1408,05/07/2021,1389,4,1238,170,151,02/11/2020,"Tignanello, Toscana",Tuscany,2006,06/07/2021,10953912006,1095391
1280,06/05/2021,1225,11,1172,108,53,07/04/2021,"Tignanello, Toscana",Tuscany,2010,07/05/2021,10953912010,1095391
4943,25/06/2021,5357,13,4500,443,857,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,26/06/2021,10060452000,1006045
3800,06/05/2021,4383,125,3690,110,693,13/04/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2011,07/05/2021,10127812011,1012781
4943,23/06/2021,5333,13,4500,443,833,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,24/06/2021,10060452000,1006045
4943,23/06/2021,5333,13,4500,443,833,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,24/06/2021,10060452000,1006045
3800,06/05/2021,4170,32,3560,240,610,20/11/2020,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2012,07/05/2021,10127812012,1012781
1000,05/05/2021,1230,16,1047,-47,183,27/04/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2009,07/05/2021,10074752009,1007475
4600,21/06/2021,5293,13,4500,100,793,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,23/06/2021,10060452000,1006045
6250,06/05/2021,7051,45,6400,-150,651,15/04/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2005,07/05/2021,10127812005,1012781
4400,06/05/2021,4898,27,4400,0,498,29/09/2020,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2001,07/05/2021,10127812001,1012781
2260,06/05/2021,2305,4,2190,70,115,01/05/2021,"Gaja, Barbaresco",Piedmont,2004,07/05/2021,10996052004,1099605
880,06/05/2021,948,10,725,155,223,13/04/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2007,07/05/2021,10074752007,1007475
3700,06/05/2021,3998,23,3520,180,478,07/04/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2013,07/05/2021,10127812013,1012781
4600,21/06/2021,5128,10,4500,100,628,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,22/06/2021,10060452000,1006045
840,06/05/2021,943,15,781,59,162,16/11/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2008,07/05/2021,10074752008,1007475
950,06/05/2021,1026,47,800,150,226,30/12/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2006,07/05/2021,10074752006,1007475
4600,21/06/2021,5293,13,4500,100,793,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,23/06/2021,10060452000,1006045
490,03/05/2021,593,406,494,-4,99,20/04/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2010,04/05/2021,10063222010,1006322
820,02/07/2021,937,6,735,85,202,09/09/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2012,03/07/2021,10074752012,1007475
3750,24/06/2021,4181,41,3560,190,621,20/11/2020,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2012,03/07/2021,10127812012,1012781
1800,02/07/2021,1691,2,1440,360,251,04/01/2018,"Gaja, Barbaresco",Piedmont,2010,03/07/2021,10996052010,1099605
490,03/05/2021,592,409,494,-4,98,20/04/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2010,07/05/2021,10063222010,1006322
1300,05/05/2021,1335,3,1200,100,135,06/03/2021,"Tignanello, Toscana",Tuscany,2007,07/05/2021,10953912007,1095391
6830,02/07/2021,7777,46,7086,-256,691,11/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2009,04/07/2021,10127812009,1012781
1000,02/07/2021,1259,44,1026,-26,233,24/06/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2009,04/07/2021,10074752009,1007475
490,03/05/2021,592,407,494,-4,98,20/04/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2010,05/05/2021,10063222010,1006322
780,06/05/2021,837,6,682,98,155,15/09/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2013,07/05/2021,10074752013,1007475
1000,04/05/2021,1199,12,860,140,339,08/03/2021,"Tignanello, Toscana",Tuscany,2013,07/05/2021,10953912013,1095391
750,05/05/2021,1005,38,790,-40,215,01/06/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2011,07/05/2021,10074752011,1007475
490,03/05/2021,593,406,494,-4,99,20/04/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2010,04/05/2021,10063222010,1006322
4600,21/06/2021,5128,10,4500,100,628,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,22/06/2021,10060452000,1006045
3720,06/05/2021,4074,51,3480,240,594,10/04/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2014,07/05/2021,10127812014,1012781
4920,15/06/2021,5231,11,4500,420,731,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,18/06/2021,10060452000,1006045
490,03/05/2021,592,409,494,-4,98,20/04/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2010,07/05/2021,10063222010,1006322
980,06/05/2021,1121,18,1000,-20,121,12/04/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2010,07/05/2021,10074752010,1007475
4920,15/06/2021,5179,10,4500,420,679,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,19/06/2021,10060452000,1006045
4920,15/06/2021,5196,12,4500,420,696,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,16/06/2021,10060452000,1006045
4920,15/06/2021,5196,12,4500,420,696,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,16/06/2021,10060452000,1006045
3560,05/05/2021,4089,28,3592,-32,497,06/05/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2007,07/05/2021,10127812007,1012781
1408,05/05/2021,1518,1,1150,258,368,21/04/2019,"Tignanello, Toscana",Tuscany,2005,07/05/2021,10953912005,1095391
4850,06/05/2021,5763,20,4800,50,963,11/03/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2003,07/05/2021,10127812003,1012781
490,03/05/2021,592,407,494,-4,98,20/04/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2010,05/05/2021,10063222010,1006322
850,06/05/2021,1100,95,860,-10,240,19/04/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2015,07/05/2021,10074752015,1007475
10500,06/05/2021,12462,70,9844,656,2618,29/03/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2015,07/05/2021,10127812015,1012781
520,07/05/2021,575,4,460,60,115,05/05/2020,"Tua Rita, Giusto di Notri, Toscana",Tuscany,2008,08/05/2021,11058072008,1105807
4920,15/06/2021,5231,11,4500,420,731,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,18/06/2021,10060452000,1006045
6400,02/07/2021,7532,50,5950,450,1582,23/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2010,04/07/2021,10127812010,1012781
750,02/07/2021,989,35,790,-40,199,01/06/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2011,04/07/2021,10074752011,1007475
4920,15/06/2021,5179,10,4500,420,679,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,19/06/2021,10060452000,1006045
400,03/05/2021,468,6,300,100,168,05/11/2020,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2011,04/05/2021,10063222011,1006322
990,08/06/2021,1110,21,1000,-10,110,12/04/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2010,09/06/2021,10074752010,1007475
1000,08/06/2021,1153,98,988,12,165,28/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2005,09/06/2021,10074752005,1007475
1350,08/06/2021,1445,7,1352,-2,93,23/09/2020,"Gaja, Barbaresco",Piedmont,2011,09/06/2021,10996052011,1099605
1000,07/06/2021,1169,44,1030,-30,139,25/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2009,09/06/2021,10074752009,1007475
5415,03/06/2021,5683,96,5238,177,445,17/05/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2016,09/06/2021,10127812016,1012781
660,08/06/2021,724,4,390,270,334,18/08/2017,"Tua Rita, Giusto di Notri, Toscana",Tuscany,2006,09/06/2021,11058072006,1105807
1678,08/06/2021,1648,4,1180,498,468,25/06/2020,"Tignanello, Toscana",Tuscany,2004,09/06/2021,10953912004,1095391
2500,08/06/2021,3334,3,1200,1300,2134,16/05/2012,"Gaja, Barbaresco",Piedmont,2001,09/06/2021,10996052001,1099605
10500,07/06/2021,11988,53,9844,656,2144,29/03/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2015,09/06/2021,10127812015,1012781
880,08/06/2021,986,13,725,155,261,13/04/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2007,09/06/2021,10074752007,1007475
1299,08/06/2021,1502,7,1010,289,492,18/12/2020,"Tignanello, Toscana",Tuscany,2008,09/06/2021,10953912008,1095391
400,03/05/2021,468,6,300,100,168,05/11/2020,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2011,04/05/2021,10063222011,1006322
400,03/05/2021,467,9,355,45,112,15/04/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2012,04/05/2021,10063222012,1006322
3720,08/06/2021,4294,147,3480,240,814,10/04/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2014,09/06/2021,10127812014,1012781
4920,11/06/2021,5196,12,4500,420,696,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,12/06/2021,10060452000,1006045
14766,08/06/2021,16040,0,18750,-3984,-2710,29/08/2018,"Jacques-Frederic Mugnier, Chambolle-Musigny Premier Cru, Les Amoureuses",Burgundy,2015,09/06/2021,10496422015,1049642
6300,08/06/2021,7458,64,6190,110,1268,23/05/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2010,09/06/2021,10127812010,1012781
400,03/05/2021,467,9,355,45,112,15/04/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2012,04/05/2021,10063222012,1006322
857,08/06/2021,937,165,800,57,137,05/06/2021,"Tignanello, Toscana",Tuscany,2017,09/06/2021,10953912017,1095391
300,03/05/2021,301,108,304,-4,-3,10/01/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2013,04/05/2021,10063222013,1006322
4920,11/06/2021,5196,12,4500,420,696,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,12/06/2021,10060452000,1006045
1550,08/06/2021,1557,1,1300,250,257,27/04/2021,"Gaja, Barbaresco",Piedmont,2012,09/06/2021,10996052012,1099605
460,08/06/2021,492,182,420,40,72,28/05/2021,"Tua Rita, Giusto di Notri, Toscana",Tuscany,2016,09/06/2021,11058072016,1105807
4920,07/06/2021,5196,12,4500,420,696,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,08/06/2021,10060452000,1006045
4920,07/06/2021,5196,12,4500,420,696,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,08/06/2021,10060452000,1006045
1408,27/05/2021,1354,2,996,412,358,14/06/2019,"Tignanello, Toscana",Tuscany,2000,09/06/2021,10953912000,1095391
950,08/06/2021,1007,57,863,87,144,10/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2006,09/06/2021,10074752006,1007475
900,04/06/2021,1233,14,850,50,383,28/01/2021,"Tignanello, Toscana",Tuscany,2012,09/06/2021,10953912012,1095391
4920,01/06/2021,5186,13,4500,420,686,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,04/06/2021,10060452000,1006045
7000,10/05/2021,6797,1,5360,1640,1437,18/09/2020,"Domaine Leflaive, Chevalier-Montrachet Grand Cru",Burgundy,2009,09/06/2021,10734012009,1073401
3826,08/06/2021,4526,58,4116,-290,410,25/02/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2004,09/06/2021,10127812004,1012781
3700,18/05/2021,4137,131,3700,0,437,06/05/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2017,19/05/2021,10127812017,1012781
10500,18/05/2021,12538,67,9844,656,2694,29/03/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2015,19/05/2021,10127812015,1012781
420,18/05/2021,462,10,342,78,120,21/08/2020,"Tua Rita, Giusto di Notri, Toscana",Tuscany,2011,19/05/2021,11058072011,1105807
7800,08/06/2021,8230,8,7330,470,900,02/06/2021,"Domaine Leflaive, Chevalier-Montrachet Grand Cru",Burgundy,2018,09/06/2021,10734012018,1073401
760,03/06/2021,920,111,740,20,180,21/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2017,09/06/2021,10074752017,1007475
4920,01/06/2021,5185,13,4500,420,685,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,02/06/2021,10060452000,1006045
1800,08/06/2021,1815,3,1300,500,515,30/05/2019,"Gaja, Barbaresco",Piedmont,2007,09/06/2021,10996052007,1099605
950,08/06/2021,1086,27,842,108,244,22/08/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2019,09/06/2021,10074752019,1007475
14520,08/06/2021,14270,1,12000,2520,2270,28/05/2020,"Jacques-Frederic Mugnier, Chambolle-Musigny Premier Cru, Les Amoureuses",Burgundy,2014,09/06/2021,10496422014,1049642
2232,08/06/2021,2369,5,2190,42,179,01/05/2021,"Gaja, Barbaresco",Piedmont,2004,09/06/2021,10996052004,1099605
3758,08/06/2021,4050,97,3690,68,360,13/04/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2011,09/06/2021,10127812011,1012781
350,03/05/2021,371,98,324,26,47,20/04/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2014,05/05/2021,10063222014,1006322
1408,08/06/2021,1394,5,1238,170,156,02/11/2020,"Tignanello, Toscana",Tuscany,2006,09/06/2021,10953912006,1095391
3740,08/06/2021,3976,53,3520,220,456,07/04/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2013,09/06/2021,10127812013,1012781
350,03/05/2021,371,97,324,26,47,20/04/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2014,04/05/2021,10063222014,1006322
8400,08/06/2021,8933,1,5960,2440,2973,01/08/2017,"Domaine Leflaive, Chevalier-Montrachet Grand Cru",Burgundy,2010,09/06/2021,10734012010,1073401
1080,08/06/2021,1161,58,1036,44,125,27/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2016,09/06/2021,10074752016,1007475
1010,03/06/2021,1213,63,950,60,263,03/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2018,09/06/2021,10074752018,1007475
3900,08/06/2021,4431,108,3700,200,731,07/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2008,09/06/2021,10127812008,1012781
1408,08/06/2021,1368,1,1150,258,218,21/04/2019,"Tignanello, Toscana",Tuscany,2005,09/06/2021,10953912005,1095391
1350,08/06/2021,1473,61,1260,90,213,18/02/2021,"Gaja, Barbaresco",Piedmont,2015,09/06/2021,10996052015,1099605
4920,01/06/2021,5196,12,4500,420,696,14/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2000,05/06/2021,10060452000,1006045
